timestamp,model,scenario,category,relation,dataset,t_embed_src_s,t_embed_tgt_s,t_embed_total_s,status,error
2025-08-26T17:16:27,ada,s_i,OpenData,Semantically-Joinable,miller2_vertical_70_ac2_av,12.679068,,13.669122,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 139525 tokens (139525 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:16:41,ada,s_i,OpenData,Semantically-Joinable,miller2_vertical_70_ac3_av,15.444752,,16.800375,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 139483 tokens (139483 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:16:58,ada,s_i,OpenData,Semantically-Joinable,miller2_vertical_70_ac4_av,37.382465,,38.385536,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 139525 tokens (139525 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:17:36,ada,s_i,OpenData,Semantically-Joinable,miller2_vertical_70_ac5_av,13.969805,,15.005771,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 139525 tokens (139525 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:17:51,ada,s_i,OpenData,Semantically-Joinable,miller2_vertical_70_ec_av,20.328522,,21.416918,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 139525 tokens (139525 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:18:13,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac1_av,14.68864,,15.225476,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:18:28,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac1_ev,15.289583,,15.897161,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:18:44,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac2_av,16.645492,,17.255877,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:19:01,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac2_ev,18.122029,,18.88266,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:19:20,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac3_av,16.176699,,17.016339,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:19:37,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac3_ev,16.207896,,16.75257,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:19:54,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac4_av,18.806487,,19.366666,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:20:13,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac4_ev,16.294703,,16.836138,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:20:30,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac5_av,16.777945,,17.405439,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:20:48,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ac5_ev,16.400475,,17.099471,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:21:05,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ec_av,17.295299,,17.884728,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:21:23,ada,s_i,OpenData,Unionable,miller2_horizontal_0_ec_ev,14.613581,,15.301076,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:21:38,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac1_av,17.066992,,17.64936,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:21:55,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac1_ev,16.536105,,17.063314,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:22:13,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac2_av,15.287522,,16.33345,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:22:29,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac2_ev,15.601041,,16.164105,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:22:45,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac3_av,15.624093,,16.156621,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:23:01,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac3_ev,17.432958,,17.975996,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:23:19,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac4_av,15.906822,,16.521787,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:23:36,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac4_ev,19.009636,,19.588177,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:23:55,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac5_av,16.421269,,16.948294,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:24:12,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ac5_ev,15.1334,,15.752569,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:24:28,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ec_av,14.817089,,15.44672,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:24:44,ada,s_i,OpenData,Unionable,miller2_horizontal_100_ec_ev,16.391334,,16.948564,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:25:00,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac1_av,17.131713,,17.655689,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:25:18,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac1_ev,17.799036,,18.401171,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:25:37,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac2_av,17.61507,,18.221741,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:25:55,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac2_ev,13.788233,,14.365487,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:26:09,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac3_av,20.382069,,20.953884,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69771 tokens (69771 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:26:30,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac3_ev,17.952074,,18.580936,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:26:49,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac4_av,16.848821,,17.391203,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69765 tokens (69765 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:27:06,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac4_ev,14.544954,,15.201916,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:27:21,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac5_av,14.885808,,15.504954,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:27:37,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ac5_ev,18.804634,,19.430997,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:27:56,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ec_av,19.168288,,19.79754,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:28:16,ada,s_i,OpenData,Unionable,miller2_horizontal_50_ec_ev,16.456379,,17.048621,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69763 tokens (69763 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:28:33,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac1_av,,,1.278448,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 9574 tokens (9574 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:28:34,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac1_ev,8.556267,,9.133229,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69790 tokens (69790 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:28:44,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac2_av,9.182601,,9.626665,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69773 tokens (69773 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:28:53,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac2_ev,8.771681,,9.379317,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69799 tokens (69799 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:29:03,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac3_av,8.698653,,9.115501,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69812 tokens (69812 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:29:12,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac3_ev,7.702065,,8.209873,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69800 tokens (69800 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:29:20,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac4_av,11.355608,,11.7718,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69784 tokens (69784 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:29:32,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac4_ev,7.960258,,8.413284,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69854 tokens (69854 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:29:40,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac5_av,,,1.427806,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 8343 tokens (8343 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:29:42,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ac5_ev,8.894682,,9.451364,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69813 tokens (69813 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:29:51,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ec_av,,,1.679415,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 8453 tokens (8453 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:29:53,ada,s_i,OpenData,View-Unionable,miller2_both_0_1_ec_ev,7.94837,,8.410226,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69845 tokens (69845 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:30:01,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac1_av,,,2.903564,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 8352 tokens (8352 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:30:04,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac1_ev,11.896405,,12.357348,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69771 tokens (69771 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:30:16,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac2_av,9.898834,,10.431112,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69765 tokens (69765 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:30:27,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac2_ev,10.669353,,11.165442,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69793 tokens (69793 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:30:38,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac3_av,12.506444,,12.966481,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69812 tokens (69812 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:30:51,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac3_ev,10.654014,,11.113443,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69779 tokens (69779 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:31:02,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac4_av,,,2.826304,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 8604 tokens (8604 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:31:05,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac4_ev,11.079905,,11.682846,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69734 tokens (69734 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:31:17,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac5_av,,,4.286075,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 9297 tokens (9297 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:31:21,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ac5_ev,13.226415,,13.766174,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69837 tokens (69837 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:31:35,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ec_av,14.107257,,14.587868,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69765 tokens (69765 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:31:49,ada,s_i,OpenData,View-Unionable,miller2_both_0_30_ec_ev,11.24302,,11.824873,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69745 tokens (69745 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:32:01,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac1_av,14.76185,,15.269649,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69795 tokens (69795 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:32:16,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac1_ev,11.624808,,12.126614,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69782 tokens (69782 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:32:29,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac2_av,11.718296,,12.196001,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69787 tokens (69787 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:32:41,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac2_ev,16.913367,,18.011418,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69751 tokens (69751 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:32:59,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac3_av,14.429941,,14.911886,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69776 tokens (69776 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:33:14,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac3_ev,,,1.318588,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 8820 tokens (8820 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:33:15,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac4_av,11.459678,,11.961377,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69761 tokens (69761 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:33:27,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac4_ev,12.717752,,13.764557,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69770 tokens (69770 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:33:41,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac5_av,14.187332,,14.706285,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69778 tokens (69778 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:33:55,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ac5_ev,15.232368,,15.909799,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69780 tokens (69780 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:34:11,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ec_av,11.903138,,12.383119,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69783 tokens (69783 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:34:24,ada,s_i,OpenData,View-Unionable,miller2_both_0_50_ec_ev,15.072067,,15.574885,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69765 tokens (69765 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:34:39,ada,s_i,OpenData,View-Unionable,miller2_both_0_70_ac1_av,17.755335,,18.261462,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69764 tokens (69764 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:34:58,ada,s_i,OpenData,View-Unionable,miller2_both_0_70_ac1_ev,15.088316,,15.612394,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69738 tokens (69738 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:35:13,ada,s_i,OpenData,View-Unionable,miller2_both_0_70_ac2_av,18.494886,,19.030266,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69792 tokens (69792 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:35:32,ada,s_i,OpenData,View-Unionable,miller2_both_0_70_ac2_ev,15.353465,,15.876205,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 69775 tokens (69775 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
